date,channelgrouping,cost,currency,market
21/06/2018,facebook,71.55,EUR,Europe
21/06/2018,search_brand,92.34,EUR,Lat.Am.
21/06/2018,search_brand,78.66,EUR,Europe
21/06/2018,search_organic,0,EUR,Lat.Am.
21/06/2018,search_organic,0,EUR,Europe
22/06/2018,adwords,63,EUR,Lat.Am.
22/06/2018,adwords,74.2,EUR,Europe
22/06/2018,blog,0,EUR,Lat.Am.
22/06/2018,blog,0,EUR,Europe
22/06/2018,direct,0,EUR,Lat.Am.
22/06/2018,direct,0,EUR,Europe
22/06/2018,facebook,79.5,EUR,Lat.Am.
22/06/2018,facebook,89.04,EUR,Europe
22/06/2018,search_brand,52.8,EUR,Lat.Am.
22/06/2018,search_brand,75.24,EUR,Europe
22/06/2018,search_organic,0,EUR,Lat.Am.
22/06/2018,search_organic,0,EUR,Europe
23/06/2018,adwords,105.6,EUR,Lat.Am.
23/06/2018,adwords,95.04,EUR,Europe
23/06/2018,blog,0,EUR,Lat.Am.
23/06/2018,blog,0,EUR,Europe
23/06/2018,facebook,146.2,EUR,Lat.Am.
23/06/2018,facebook,204,EUR,Europe
23/06/2018,search_brand,49.88,EUR,Lat.Am.
23/06/2018,search_brand,48.72,EUR,Europe
23/06/2018,search_organic,0,EUR,Lat.Am.
23/06/2018,search_organic,0,EUR,Europe
24/06/2018,adwords,49.4,EUR,Lat.Am.
24/06/2018,adwords,41.8,EUR,Europe
24/06/2018,blog,0,EUR,Lat.Am.
24/06/2018,blog,0,EUR,Europe
24/06/2018,facebook,13.34,EUR,Lat.Am.
24/06/2018,facebook,12.19,EUR,Europe
24/06/2018,search_brand,47.52,EUR,Lat.Am.
24/06/2018,search_brand,39.6,EUR,Europe
24/06/2018,search_organic,0,EUR,Lat.Am.
24/06/2018,search_organic,0,EUR,Europe
25/06/2018,adwords,52.64,EUR,Lat.Am.
25/06/2018,adwords,67.2,EUR,Europe
25/06/2018,blog,0,EUR,Lat.Am.
25/06/2018,blog,0,EUR,Europe
25/06/2018,direct,0,EUR,Lat.Am.
25/06/2018,direct,0,EUR,Europe
25/06/2018,facebook,31.92,EUR,Lat.Am.
25/06/2018,facebook,25.08,EUR,Europe
25/06/2018,search_brand,39.6,EUR,Lat.Am.
25/06/2018,search_brand,42.3,EUR,Europe
25/06/2018,search_organic,0,EUR,Lat.Am.
25/06/2018,search_organic,0,EUR,Europe
26/06/2018,adwords,76.38,EUR,Lat.Am.
26/06/2018,adwords,53.6,EUR,Europe
26/06/2018,facebook,57.12,EUR,Lat.Am.
26/06/2018,facebook,55.76,EUR,Europe
26/06/2018,search_brand,69.12,EUR,Lat.Am.
26/06/2018,search_brand,64,EUR,Europe
26/06/2018,search_organic,0,EUR,Lat.Am.
26/06/2018,search_organic,0,EUR,Europe
27/06/2018,adwords,19.24,EUR,Lat.Am.
27/06/2018,adwords,14.8,EUR,Europe
27/06/2018,blog,0,EUR,Lat.Am.
27/06/2018,blog,0,EUR,Europe
27/06/2018,direct,0,EUR,Lat.Am.
27/06/2018,direct,0,EUR,Europe
27/06/2018,facebook,57.04,EUR,Lat.Am.
27/06/2018,facebook,52.08,EUR,Europe
27/06/2018,search_brand,49.68,EUR,Lat.Am.
27/06/2018,search_brand,57.24,EUR,Europe
27/06/2018,search_organic,0,EUR,Lat.Am.
27/06/2018,search_organic,0,EUR,Europe
28/06/2018,adwords,71.05,EUR,Lat.Am.
28/06/2018,adwords,59.45,EUR,Europe
28/06/2018,blog,0,EUR,Lat.Am.
28/06/2018,blog,0,EUR,Europe
28/06/2018,direct,0,EUR,Lat.Am.
28/06/2018,direct,0,EUR,Europe
28/06/2018,facebook,76.5,EUR,Lat.Am.
28/06/2018,facebook,102,EUR,Europe
28/06/2018,search_brand,92.96,EUR,Lat.Am.
28/06/2018,search_brand,86.32,EUR,Europe
28/06/2018,search_organic,0,EUR,Lat.Am.
28/06/2018,search_organic,0,EUR,Europe
29/06/2018,adwords,47.04,EUR,Lat.Am.
29/06/2018,adwords,38.64,EUR,Europe
29/06/2018,blog,0,EUR,Lat.Am.
29/06/2018,blog,0,EUR,Europe
29/06/2018,direct,0,EUR,Lat.Am.
29/06/2018,direct,0,EUR,Europe
29/06/2018,facebook,125.28,EUR,Lat.Am.
29/06/2018,facebook,105.84,EUR,Europe
29/06/2018,search_brand,85.05,EUR,Lat.Am.
29/06/2018,search_brand,107.73,EUR,Europe
29/06/2018,search_organic,0,EUR,Lat.Am.
29/06/2018,search_organic,0,EUR,Europe
30/06/2018,adwords,98.4,EUR,Lat.Am.
30/06/2018,adwords,91.84,EUR,Europe
30/06/2018,blog,0,EUR,Lat.Am.
30/06/2018,blog,0,EUR,Europe
30/06/2018,direct,0,EUR,Lat.Am.
30/06/2018,direct,0,EUR,Europe
30/06/2018,facebook,78.84,EUR,Lat.Am.
30/06/2018,facebook,84.68,EUR,Europe
30/06/2018,search_brand,102.6,EUR,Lat.Am.
30/06/2018,search_brand,104.4,EUR,Europe
30/06/2018,search_organic,0,EUR,Lat.Am.
30/06/2018,search_organic,0,EUR,Europe
01/07/2018,adwords,66.6,EUR,Lat.Am.
01/07/2018,adwords,57.72,EUR,Europe
01/07/2018,blog,0,EUR,Lat.Am.
01/07/2018,blog,0,EUR,Europe
01/07/2018,facebook,46.64,EUR,Lat.Am.
01/07/2018,facebook,50.16,EUR,Europe
01/07/2018,search_brand,62.06,EUR,Lat.Am.
01/07/2018,search_brand,43.87,EUR,Europe
01/07/2018,search_organic,0,EUR,Lat.Am.
01/07/2018,search_organic,0,EUR,Europe
02/07/2018,adwords,33.92,EUR,Lat.Am.
02/07/2018,adwords,35.84,EUR,Europe
02/07/2018,blog,0,EUR,Lat.Am.
02/07/2018,blog,0,EUR,Europe
02/07/2018,direct,0,EUR,Lat.Am.
02/07/2018,direct,0,EUR,Europe
02/07/2018,facebook,70.8,EUR,Lat.Am.
02/07/2018,facebook,55.46,EUR,Europe
02/07/2018,search_brand,63.24,EUR,Lat.Am.
02/07/2018,search_brand,70.68,EUR,Europe
02/07/2018,search_organic,0,EUR,Lat.Am.
02/07/2018,search_organic,0,EUR,Europe
03/07/2018,adwords,33.54,EUR,Lat.Am.
03/07/2018,adwords,35.88,EUR,Europe
03/07/2018,blog,0,EUR,Lat.Am.
03/07/2018,blog,0,EUR,Europe
03/07/2018,direct,0,EUR,Lat.Am.
03/07/2018,direct,0,EUR,Europe
03/07/2018,facebook,120.4,EUR,Lat.Am.
03/07/2018,facebook,94.6,EUR,Europe
03/07/2018,search_brand,64.31,EUR,Lat.Am.
03/07/2018,search_brand,55.59,EUR,Europe
03/07/2018,search_organic,0,EUR,Lat.Am.
03/07/2018,search_organic,0,EUR,Europe
04/07/2018,adwords,81.45,EUR,Lat.Am.
04/07/2018,adwords,92.31,EUR,Europe
04/07/2018,direct,0,EUR,Lat.Am.
04/07/2018,direct,0,EUR,Europe
04/07/2018,facebook,49.98,EUR,Lat.Am.
04/07/2018,facebook,58.14,EUR,Europe
04/07/2018,search_brand,47.04,EUR,Lat.Am.
04/07/2018,search_brand,54.88,EUR,Europe
04/07/2018,search_organic,0,EUR,Lat.Am.
04/07/2018,search_organic,0,EUR,Europe
05/07/2018,adwords,56.1,EUR,Lat.Am.
05/07/2018,adwords,50.6,EUR,Europe
05/07/2018,blog,0,EUR,Lat.Am.
05/07/2018,blog,0,EUR,Europe
05/07/2018,direct,0,EUR,Lat.Am.
05/07/2018,direct,0,EUR,Europe
05/07/2018,facebook,111.15,EUR,Lat.Am.
05/07/2018,facebook,87.75,EUR,Europe
05/07/2018,search_brand,117.6,EUR,Lat.Am.
05/07/2018,search_brand,102.9,EUR,Europe
05/07/2018,search_organic,0,EUR,Lat.Am.
05/07/2018,search_organic,0,EUR,Europe
06/07/2018,adwords,114,EUR,Lat.Am.
06/07/2018,adwords,93.1,EUR,Europe
06/07/2018,blog,0,EUR,Lat.Am.
06/07/2018,blog,0,EUR,Europe
06/07/2018,direct,0,EUR,Lat.Am.
06/07/2018,direct,0,EUR,Europe
06/07/2018,facebook,100.36,EUR,Lat.Am.
06/07/2018,facebook,82.99,EUR,Europe
06/07/2018,search_brand,87.84,EUR,Lat.Am.
06/07/2018,search_brand,107.97,EUR,Europe
06/07/2018,search_organic,0,EUR,Lat.Am.
06/07/2018,search_organic,0,EUR,Europe
07/07/2018,adwords,114.66,EUR,Lat.Am.
07/07/2018,adwords,128.7,EUR,Europe
07/07/2018,blog,0,EUR,Lat.Am.
07/07/2018,blog,0,EUR,Europe
07/07/2018,direct,0,EUR,Lat.Am.
07/07/2018,direct,0,EUR,Europe
07/07/2018,facebook,150.48,EUR,Lat.Am.
07/07/2018,facebook,150.48,EUR,Europe
07/07/2018,search_brand,54.06,EUR,Lat.Am.
07/07/2018,search_brand,44.52,EUR,Europe
07/07/2018,search_organic,0,EUR,Lat.Am.
07/07/2018,search_organic,0,EUR,Europe
08/07/2018,adwords,35.88,EUR,Lat.Am.
08/07/2018,adwords,31.05,EUR,Europe
08/07/2018,blog,0,EUR,Lat.Am.
08/07/2018,blog,0,EUR,Europe
08/07/2018,direct,0,EUR,Lat.Am.
08/07/2018,direct,0,EUR,Europe
08/07/2018,facebook,19.36,EUR,Lat.Am.
08/07/2018,facebook,25.52,EUR,Europe
08/07/2018,search_brand,55,EUR,Lat.Am.
08/07/2018,search_brand,40,EUR,Europe
09/07/2018,adwords,40.47,EUR,Lat.Am.
09/07/2018,adwords,29.11,EUR,Europe
09/07/2018,blog,0,EUR,Lat.Am.
09/07/2018,blog,0,EUR,Europe
09/07/2018,direct,0,EUR,Lat.Am.
09/07/2018,direct,0,EUR,Europe
09/07/2018,facebook,23.5,EUR,Lat.Am.
09/07/2018,facebook,24.91,EUR,Europe
09/07/2018,search_brand,48,EUR,Lat.Am.
09/07/2018,search_brand,43.2,EUR,Europe
09/07/2018,search_organic,0,EUR,Lat.Am.
09/07/2018,search_organic,0,EUR,Europe
10/07/2018,adwords,64.37,EUR,Lat.Am.
10/07/2018,adwords,80.07,EUR,Europe
10/07/2018,blog,0,EUR,Lat.Am.
10/07/2018,blog,0,EUR,Europe
10/07/2018,direct,0,EUR,Lat.Am.
10/07/2018,direct,0,EUR,Europe
10/07/2018,facebook,57,EUR,Lat.Am.
10/07/2018,facebook,42,EUR,Europe
10/07/2018,search_brand,53.6,EUR,Lat.Am.
10/07/2018,search_brand,77.72,EUR,Europe
10/07/2018,search_organic,0,EUR,Lat.Am.
10/07/2018,search_organic,0,EUR,Europe
11/07/2018,adwords,48,EUR,Lat.Am.
11/07/2018,adwords,50,EUR,Europe
11/07/2018,blog,0,EUR,Lat.Am.
11/07/2018,blog,0,EUR,Europe
11/07/2018,direct,0,EUR,Lat.Am.
11/07/2018,direct,0,EUR,Europe
11/07/2018,facebook,90.48,EUR,Lat.Am.
11/07/2018,facebook,68.64,EUR,Europe
11/07/2018,search_brand,39.69,EUR,Lat.Am.
11/07/2018,search_brand,41.31,EUR,Europe
11/07/2018,search_organic,0,EUR,Lat.Am.
11/07/2018,search_organic,0,EUR,Europe
12/07/2018,adwords,62.04,EUR,Lat.Am.
12/07/2018,adwords,71.28,EUR,Europe
12/07/2018,blog,0,EUR,Lat.Am.
12/07/2018,blog,0,EUR,Europe
12/07/2018,direct,0,EUR,Lat.Am.
12/07/2018,direct,0,EUR,Europe
12/07/2018,facebook,50.96,EUR,Lat.Am.
12/07/2018,facebook,44.1,EUR,Europe
12/07/2018,search_brand,80.64,EUR,Lat.Am.
12/07/2018,search_brand,66.24,EUR,Europe
12/07/2018,search_organic,0,EUR,Lat.Am.
12/07/2018,search_organic,0,EUR,Europe
13/07/2018,adwords,54.12,EUR,Lat.Am.
13/07/2018,adwords,64.68,EUR,Europe
13/07/2018,blog,0,EUR,Lat.Am.
13/07/2018,blog,0,EUR,Europe
13/07/2018,direct,0,EUR,Lat.Am.
13/07/2018,direct,0,EUR,Europe
13/07/2018,facebook,50.76,EUR,Lat.Am.
13/07/2018,facebook,46.44,EUR,Europe
13/07/2018,search_brand,63.48,EUR,Lat.Am.
13/07/2018,search_brand,66.24,EUR,Europe
13/07/2018,search_organic,0,EUR,Lat.Am.
13/07/2018,search_organic,0,EUR,Europe
14/07/2018,adwords,95.16,EUR,Lat.Am.
14/07/2018,adwords,98.82,EUR,Europe
14/07/2018,blog,0,EUR,Lat.Am.
14/07/2018,blog,0,EUR,Europe
14/07/2018,direct,0,EUR,Lat.Am.
14/07/2018,direct,0,EUR,Europe
14/07/2018,facebook,156,EUR,Lat.Am.
14/07/2018,facebook,149.76,EUR,Europe
14/07/2018,search_brand,96.8,EUR,Lat.Am.
14/07/2018,search_brand,88,EUR,Europe
14/07/2018,search_organic,0,EUR,Lat.Am.
14/07/2018,search_organic,0,EUR,Europe
15/07/2018,adwords,6.49,EUR,Lat.Am.
15/07/2018,adwords,4.51,EUR,Europe
15/07/2018,blog,0,EUR,Lat.Am.
15/07/2018,blog,0,EUR,Europe
15/07/2018,direct,0,EUR,Lat.Am.
15/07/2018,direct,0,EUR,Europe
15/07/2018,facebook,62.35,EUR,Lat.Am.
15/07/2018,facebook,82.65,EUR,Europe
15/07/2018,search_brand,12.1,EUR,Lat.Am.
15/07/2018,search_brand,9.9,EUR,Europe
15/07/2018,search_organic,0,EUR,Lat.Am.
15/07/2018,search_organic,0,EUR,Europe
16/07/2018,adwords,9.9,EUR,Lat.Am.
16/07/2018,adwords,12.98,EUR,Europe
16/07/2018,blog,0,EUR,Lat.Am.
16/07/2018,blog,0,EUR,Europe
16/07/2018,direct,0,EUR,Lat.Am.
16/07/2018,direct,0,EUR,Europe
16/07/2018,facebook,82.6,EUR,Lat.Am.
16/07/2018,facebook,67.2,EUR,Europe
16/07/2018,search_brand,31.08,EUR,Lat.Am.
16/07/2018,search_brand,43.66,EUR,Europe
16/07/2018,search_organic,0,EUR,Lat.Am.
16/07/2018,search_organic,0,EUR,Europe
17/07/2018,adwords,38.88,EUR,Lat.Am.
17/07/2018,adwords,34.56,EUR,Europe
17/07/2018,blog,0,EUR,Lat.Am.
17/07/2018,blog,0,EUR,Europe
17/07/2018,direct,0,EUR,Lat.Am.
17/07/2018,direct,0,EUR,Europe
17/07/2018,facebook,79.2,EUR,Lat.Am.
17/07/2018,facebook,77.88,EUR,Europe
17/07/2018,search_brand,60.18,EUR,Lat.Am.
17/07/2018,search_brand,52.02,EUR,Europe
17/07/2018,search_organic,0,EUR,Lat.Am.
17/07/2018,search_organic,0,EUR,Europe
18/07/2018,adwords,63.44,EUR,Lat.Am.
18/07/2018,adwords,68.32,EUR,Europe
18/07/2018,blog,0,EUR,Lat.Am.
18/07/2018,blog,0,EUR,Europe
18/07/2018,direct,0,EUR,Lat.Am.
18/07/2018,direct,0,EUR,Europe
18/07/2018,facebook,93.96,EUR,Lat.Am.
18/07/2018,facebook,85.86,EUR,Europe
18/07/2018,search_brand,53.76,EUR,Lat.Am.
18/07/2018,search_brand,52.64,EUR,Europe
19/07/2018,adwords,89.3,EUR,Lat.Am.
19/07/2018,adwords,110.2,EUR,Europe
19/07/2018,blog,0,EUR,Lat.Am.
19/07/2018,blog,0,EUR,Europe
19/07/2018,direct,0,EUR,Lat.Am.
19/07/2018,direct,0,EUR,Europe
19/07/2018,facebook,81.09,EUR,Lat.Am.
19/07/2018,facebook,78.03,EUR,Europe
19/07/2018,search_brand,45.6,EUR,Lat.Am.
19/07/2018,search_brand,32,EUR,Europe
19/07/2018,search_organic,0,EUR,Lat.Am.
19/07/2018,search_organic,0,EUR,Europe
20/07/2018,adwords,99.55,EUR,Lat.Am.
20/07/2018,adwords,104.98,EUR,Europe
20/07/2018,blog,0,EUR,Lat.Am.
20/07/2018,blog,0,EUR,Europe
20/07/2018,direct,0,EUR,Lat.Am.
20/07/2018,direct,0,EUR,Europe
20/07/2018,facebook,95.2,EUR,Lat.Am.
20/07/2018,facebook,74.8,EUR,Europe
20/07/2018,search_brand,122.72,EUR,Lat.Am.
20/07/2018,search_brand,104,EUR,Europe
20/07/2018,search_organic,0,EUR,Lat.Am.
20/07/2018,search_organic,0,EUR,Europe
21/07/2018,adwords,126.56,EUR,Lat.Am.
21/07/2018,adwords,128.82,EUR,Europe
21/07/2018,blog,0,EUR,Lat.Am.
21/07/2018,blog,0,EUR,Europe
21/07/2018,direct,0,EUR,Lat.Am.
21/07/2018,direct,0,EUR,Europe
21/07/2018,facebook,72,EUR,Lat.Am.
21/07/2018,facebook,97.2,EUR,Europe
21/07/2018,search_brand,42.24,EUR,Lat.Am.
21/07/2018,search_brand,41.36,EUR,Europe
21/07/2018,search_organic,0,EUR,Lat.Am.
21/07/2018,search_organic,0,EUR,Europe
22/07/2018,adwords,34.8,EUR,Lat.Am.
22/07/2018,adwords,46.98,EUR,Europe
22/07/2018,blog,0,EUR,Lat.Am.
22/07/2018,blog,0,EUR,Europe
22/07/2018,facebook,31,EUR,Lat.Am.
22/07/2018,facebook,24.8,EUR,Europe
22/07/2018,search_brand,50.85,EUR,Lat.Am.
22/07/2018,search_brand,54.24,EUR,Europe
22/07/2018,search_organic,0,EUR,Lat.Am.
22/07/2018,search_organic,0,EUR,Europe
23/07/2018,adwords,29.7,EUR,Lat.Am.
23/07/2018,adwords,34.32,EUR,Europe
23/07/2018,direct,0,EUR,Lat.Am.
23/07/2018,direct,0,EUR,Europe
23/07/2018,facebook,88.92,EUR,Lat.Am.
23/07/2018,facebook,84.24,EUR,Europe
23/07/2018,search_brand,32.4,EUR,Lat.Am.
23/07/2018,search_brand,25.2,EUR,Europe
23/07/2018,search_organic,0,EUR,Lat.Am.
23/07/2018,search_organic,0,EUR,Europe
24/07/2018,adwords,43.05,EUR,Lat.Am.
24/07/2018,adwords,52.5,EUR,Europe
24/07/2018,blog,0,EUR,Lat.Am.
24/07/2018,blog,0,EUR,Europe
24/07/2018,direct,0,EUR,Lat.Am.
24/07/2018,direct,0,EUR,Europe
24/07/2018,facebook,55.5,EUR,Lat.Am.
24/07/2018,facebook,58.83,EUR,Europe
24/07/2018,search_brand,58.71,EUR,Lat.Am.
24/07/2018,search_brand,41.2,EUR,Europe
24/07/2018,search_organic,0,EUR,Lat.Am.
24/07/2018,search_organic,0,EUR,Europe
25/07/2018,adwords,40,EUR,Lat.Am.
25/07/2018,adwords,34.4,EUR,Europe
25/07/2018,blog,0,EUR,Lat.Am.
25/07/2018,blog,0,EUR,Europe
25/07/2018,direct,0,EUR,Lat.Am.
25/07/2018,direct,0,EUR,Europe
25/07/2018,facebook,123.12,EUR,Lat.Am.
25/07/2018,facebook,95.04,EUR,Europe
25/07/2018,search_brand,94.54,EUR,Lat.Am.
25/07/2018,search_brand,66.83,EUR,Europe
25/07/2018,search_organic,0,EUR,Lat.Am.
25/07/2018,search_organic,0,EUR,Europe
26/07/2018,adwords,40.71,EUR,Lat.Am.
26/07/2018,adwords,28.29,EUR,Europe
26/07/2018,blog,0,EUR,Lat.Am.
26/07/2018,blog,0,EUR,Europe
26/07/2018,direct,0,EUR,Lat.Am.
26/07/2018,direct,0,EUR,Europe
26/07/2018,facebook,95.5,EUR,Lat.Am.
26/07/2018,facebook,114.6,EUR,Europe
26/07/2018,search_brand,103.4,EUR,Lat.Am.
26/07/2018,search_brand,124.55,EUR,Europe
27/07/2018,adwords,107.97,EUR,Lat.Am.
27/07/2018,adwords,106.14,EUR,Europe
27/07/2018,blog,0,EUR,Lat.Am.
27/07/2018,blog,0,EUR,Europe
27/07/2018,direct,0,EUR,Lat.Am.
27/07/2018,direct,0,EUR,Europe
27/07/2018,facebook,126.6,EUR,Lat.Am.
27/07/2018,facebook,118.16,EUR,Europe
27/07/2018,search_brand,42.8,EUR,Lat.Am.
27/07/2018,search_brand,49.22,EUR,Europe
27/07/2018,search_organic,0,EUR,Lat.Am.
27/07/2018,search_organic,0,EUR,Europe
28/07/2018,adwords,144.56,EUR,Lat.Am.
28/07/2018,adwords,158.46,EUR,Europe
28/07/2018,blog,0,EUR,Lat.Am.
28/07/2018,blog,0,EUR,Europe
28/07/2018,direct,0,EUR,Lat.Am.
28/07/2018,direct,0,EUR,Europe
28/07/2018,facebook,159.12,EUR,Lat.Am.
28/07/2018,facebook,140.4,EUR,Europe
28/07/2018,search_brand,62.73,EUR,Lat.Am.
28/07/2018,search_brand,56.58,EUR,Europe
28/07/2018,search_organic,0,EUR,Lat.Am.
28/07/2018,search_organic,0,EUR,Europe
29/07/2018,adwords,25.52,EUR,Lat.Am.
29/07/2018,adwords,19.36,EUR,Europe
29/07/2018,facebook,33.04,EUR,Lat.Am.
29/07/2018,facebook,33.04,EUR,Europe
29/07/2018,search_brand,27,EUR,Lat.Am.
29/07/2018,search_brand,30,EUR,Europe
29/07/2018,search_organic,0,EUR,Lat.Am.
29/07/2018,search_organic,0,EUR,Europe
30/07/2018,adwords,51,EUR,Lat.Am.
30/07/2018,adwords,50,EUR,Europe
30/07/2018,blog,0,EUR,Lat.Am.
30/07/2018,blog,0,EUR,Europe
30/07/2018,direct,0,EUR,Lat.Am.
30/07/2018,direct,0,EUR,Europe
30/07/2018,facebook,38.35,EUR,Lat.Am.
30/07/2018,facebook,37.05,EUR,Europe
30/07/2018,search_brand,65.33,EUR,Lat.Am.
30/07/2018,search_brand,72.28,EUR,Europe
30/07/2018,search_organic,0,EUR,Lat.Am.
30/07/2018,search_organic,0,EUR,Europe
31/07/2018,adwords,62.16,EUR,Lat.Am.
31/07/2018,adwords,44.4,EUR,Europe
31/07/2018,blog,0,EUR,Lat.Am.
31/07/2018,blog,0,EUR,Europe
31/07/2018,direct,0,EUR,Lat.Am.
31/07/2018,direct,0,EUR,Europe
31/07/2018,facebook,61.92,EUR,Lat.Am.
31/07/2018,facebook,52.89,EUR,Europe
31/07/2018,search_brand,12.54,EUR,Lat.Am.
31/07/2018,search_brand,12.76,EUR,Europe
31/07/2018,search_organic,0,EUR,Lat.Am.
31/07/2018,search_organic,0,EUR,Europe
01/08/2018,adwords,66.78,EUR,Lat.Am.
01/08/2018,adwords,60.48,EUR,Europe
01/08/2018,blog,0,EUR,Lat.Am.
01/08/2018,blog,0,EUR,Europe
01/08/2018,direct,0,EUR,Lat.Am.
01/08/2018,direct,0,EUR,Europe
01/08/2018,facebook,55,EUR,Lat.Am.
01/08/2018,facebook,53,EUR,Europe
01/08/2018,search_brand,79.12,EUR,Lat.Am.
01/08/2018,search_brand,92,EUR,Europe
01/08/2018,search_organic,0,EUR,Lat.Am.
01/08/2018,search_organic,0,EUR,Europe
02/08/2018,adwords,28.32,EUR,Lat.Am.
02/08/2018,adwords,25.44,EUR,Europe
02/08/2018,blog,0,EUR,Lat.Am.
02/08/2018,blog,0,EUR,Europe
02/08/2018,direct,0,EUR,Lat.Am.
02/08/2018,direct,0,EUR,Europe
02/08/2018,facebook,124.65,EUR,Lat.Am.
02/08/2018,facebook,152.35,EUR,Europe
02/08/2018,search_brand,25.65,EUR,Lat.Am.
02/08/2018,search_brand,28.5,EUR,Europe
02/08/2018,search_organic,0,EUR,Lat.Am.
02/08/2018,search_organic,0,EUR,Europe
03/08/2018,adwords,45,EUR,Lat.Am.
03/08/2018,adwords,49.5,EUR,Europe
03/08/2018,blog,0,EUR,Lat.Am.
03/08/2018,blog,0,EUR,Europe
03/08/2018,direct,0,EUR,Lat.Am.
03/08/2018,direct,0,EUR,Europe
03/08/2018,facebook,108.5,EUR,Lat.Am.
03/08/2018,facebook,88.97,EUR,Europe
03/08/2018,search_brand,63.55,EUR,Lat.Am.
03/08/2018,search_brand,72.85,EUR,Europe
03/08/2018,search_organic,0,EUR,Lat.Am.
03/08/2018,search_organic,0,EUR,Europe
04/08/2018,adwords,83.72,EUR,Lat.Am.
04/08/2018,adwords,96.46,EUR,Europe
04/08/2018,blog,0,EUR,Lat.Am.
04/08/2018,blog,0,EUR,Europe
04/08/2018,direct,0,EUR,Lat.Am.
04/08/2018,direct,0,EUR,Europe
04/08/2018,facebook,110.25,EUR,Lat.Am.
04/08/2018,facebook,110.25,EUR,Europe
04/08/2018,search_brand,68.62,EUR,Lat.Am.
04/08/2018,search_brand,73,EUR,Europe
04/08/2018,search_organic,0,EUR,Lat.Am.
04/08/2018,search_organic,0,EUR,Europe
05/08/2018,adwords,20.28,EUR,Lat.Am.
05/08/2018,adwords,19.11,EUR,Europe
05/08/2018,blog,0,EUR,Lat.Am.
05/08/2018,blog,0,EUR,Europe
05/08/2018,direct,0,EUR,Lat.Am.
05/08/2018,direct,0,EUR,Europe
05/08/2018,facebook,52.08,EUR,Lat.Am.
05/08/2018,facebook,49.29,EUR,Europe
05/08/2018,search_brand,6.05,EUR,Lat.Am.
05/08/2018,search_brand,5.72,EUR,Europe
05/08/2018,search_organic,0,EUR,Lat.Am.
05/08/2018,search_organic,0,EUR,Europe
06/08/2018,adwords,42,EUR,Lat.Am.
06/08/2018,adwords,38.5,EUR,Europe
06/08/2018,blog,0,EUR,Lat.Am.
06/08/2018,blog,0,EUR,Europe
06/08/2018,direct,0,EUR,Lat.Am.
06/08/2018,direct,0,EUR,Europe
06/08/2018,facebook,58.41,EUR,Lat.Am.
06/08/2018,facebook,51.48,EUR,Europe
06/08/2018,search_brand,10.8,EUR,Lat.Am.
06/08/2018,search_brand,12.24,EUR,Europe
06/08/2018,search_organic,0,EUR,Lat.Am.
06/08/2018,search_organic,0,EUR,Europe
07/08/2018,adwords,60.9,EUR,Lat.Am.
07/08/2018,adwords,48.3,EUR,Europe
07/08/2018,blog,0,EUR,Lat.Am.
07/08/2018,blog,0,EUR,Europe
07/08/2018,direct,0,EUR,Lat.Am.
07/08/2018,direct,0,EUR,Europe
07/08/2018,facebook,57.6,EUR,Lat.Am.
07/08/2018,facebook,51.84,EUR,Europe
07/08/2018,search_brand,45.5,EUR,Lat.Am.
07/08/2018,search_brand,51.87,EUR,Europe
07/08/2018,search_organic,0,EUR,Lat.Am.
07/08/2018,search_organic,0,EUR,Europe
08/08/2018,adwords,55,EUR,Lat.Am.
08/08/2018,adwords,56.1,EUR,Europe
08/08/2018,blog,0,EUR,Lat.Am.
08/08/2018,blog,0,EUR,Europe
08/08/2018,direct,0,EUR,Lat.Am.
08/08/2018,direct,0,EUR,Europe
08/08/2018,facebook,60,EUR,Lat.Am.
08/08/2018,facebook,44,EUR,Europe
08/08/2018,search_brand,51.04,EUR,Lat.Am.
08/08/2018,search_brand,58,EUR,Europe
08/08/2018,search_organic,0,EUR,Lat.Am.
08/08/2018,search_organic,0,EUR,Europe
09/08/2018,adwords,86.4,EUR,Lat.Am.
09/08/2018,adwords,79.2,EUR,Europe
09/08/2018,blog,0,EUR,Lat.Am.
09/08/2018,blog,0,EUR,Europe
09/08/2018,direct,0,EUR,Lat.Am.
09/08/2018,direct,0,EUR,Europe
09/08/2018,facebook,113.68,EUR,Lat.Am.
09/08/2018,facebook,99.96,EUR,Europe
09/08/2018,search_brand,77,EUR,Lat.Am.
09/08/2018,search_brand,71.4,EUR,Europe
09/08/2018,search_organic,0,EUR,Lat.Am.
09/08/2018,search_organic,0,EUR,Europe
10/08/2018,adwords,43.2,EUR,Lat.Am.
10/08/2018,adwords,58.32,EUR,Europe
10/08/2018,blog,0,EUR,Lat.Am.
10/08/2018,blog,0,EUR,Europe
10/08/2018,direct,0,EUR,Lat.Am.
10/08/2018,direct,0,EUR,Europe
10/08/2018,facebook,58.56,EUR,Lat.Am.
10/08/2018,facebook,59.78,EUR,Europe
10/08/2018,search_brand,110.7,EUR,Lat.Am.
10/08/2018,search_brand,120.54,EUR,Europe
10/08/2018,search_organic,0,EUR,Lat.Am.
10/08/2018,search_organic,0,EUR,Europe
11/08/2018,adwords,55.46,EUR,Lat.Am.
11/08/2018,adwords,47.2,EUR,Europe
11/08/2018,blog,0,EUR,Lat.Am.
11/08/2018,blog,0,EUR,Europe
