merchantid,orderid,date,unit_count,product_type,unit_price,currency,market,lifetime_value
611691,88044,03/06/2020,1,3G,79,EUR,Europe,397.32
714700,88045,09/01/2018,1,AIR,49,EUR,Europe,0
100224,88046,17/10/2019,1,AIR,29,EUR,Europe,123.89
323773,88048,18/06/2020,1,3G,79,EUR,Europe,936.32
75347,88052,28/06/2018,1,AIR,49,EUR,Europe,623.77
369017,88053,03/11/2018,1,AIR,19,EUR,Europe,0
513640,88054,19/06/2020,1,AIR,29,EUR,Europe,535.21
291807,88057,03/07/2020,1,TOTAL,39,EUR,Lat.Am.,145.69
182433,88060,20/02/2020,1,3G,39,EUR,Europe,454.12
680421,88061,22/07/2020,1,3G,79,EUR,Europe,699.92
542160,88062,17/06/2020,1,TOTAL,39,EUR,Lat.Am.,393.86
494220,88067,13/10/2018,6,SUPER,25,EUR,Lat.Am.,13.65
375371,88069,23/05/2019,1,SUPER,36,EUR,Lat.Am.,275.4
646927,88072,15/09/2019,1,3G,79,EUR,Europe,868.97
340503,88073,28/06/2019,1,SUPER,36,EUR,Lat.Am.,222.59
611878,88074,13/02/2019,1,AIR,49,EUR,Europe,654.4
208614,88076,04/05/2020,1,3G,39,EUR,Europe,409.09
558363,88078,04/05/2020,1,AIR,49,EUR,Europe,575.11
638222,88080,18/11/2019,1,TOTAL,25,EUR,Lat.Am.,437.3
684128,88083,03/01/2018,1,AIR,39,EUR,Europe,290.23
269158,88084,22/06/2018,1,SUPER,36,EUR,Lat.Am.,206.55
408909,88087,05/12/2019,1,3G,39,EUR,Europe,660.61
326633,88090,17/09/2019,1,AIR,49,EUR,Europe,403.87
375280,88096,24/06/2020,1,AIR,19,EUR,Europe,298.54
317723,88101,14/05/2020,1,AIR,49,EUR,Europe,0
729189,88103,11/03/2020,1,SUPER,35,EUR,Lat.Am.,189.52
111928,88104,24/10/2019,1,3G,39,EUR,Europe,31.99
627241,88105,29/12/2018,1,AIR,19,EUR,Europe,413.62
255319,88106,22/07/2020,1,AIR,29,EUR,Europe,20.27
326821,88108,21/12/2019,1,SUPER,35,EUR,Lat.Am.,310.82
493230,88109,06/04/2019,1,SUPER,25,EUR,Lat.Am.,296.75
419449,88118,09/03/2020,1,TOTAL,39,EUR,Lat.Am.,0
743240,88120,04/09/2019,1,SUPER,36,EUR,Lat.Am.,100.46
380503,88124,30/05/2020,1,3G,79,EUR,Europe,445.28
538364,88127,13/01/2018,5,AIR,49,EUR,Europe,121.06
284821,88128,04/05/2018,1,SUPER,25,EUR,Lat.Am.,0
110756,88131,26/12/2019,1,AIR,19,EUR,Europe,501.44
147350,88134,09/05/2020,1,3G,79,EUR,Europe,0
641036,88135,04/11/2019,1,SUPER,18,EUR,Lat.Am.,318.65
330335,88136,01/06/2019,1,3G,39,EUR,Europe,475.09
369677,88142,06/07/2020,1,3G,79,EUR,Europe,536.85
653076,88143,16/04/2020,1,3G,79,EUR,Europe,196.38
263020,88144,11/09/2018,1,AIR,39,EUR,Europe,112.85
198089,88149,03/10/2018,1,AIR,29,EUR,Europe,163.94
596699,88150,30/11/2018,1,TOTAL,39,EUR,Lat.Am.,115.57
273926,88152,04/03/2020,1,TOTAL,39,EUR,Lat.Am.,224.48
706942,88153,07/09/2019,1,SUPER,18,EUR,Lat.Am.,246.67
318924,88154,04/10/2018,5,AIR,49,EUR,Europe,198.25
431712,88155,26/10/2019,1,SUPER,18,EUR,Lat.Am.,300.83
411447,88156,09/03/2020,1,AIR,49,EUR,Europe,451.06
265189,88159,11/10/2018,1,AIR,49,EUR,Europe,312.8
133530,88160,25/07/2019,1,AIR,49,EUR,Europe,0
82700,88162,17/01/2020,1,SUPER,25,EUR,Lat.Am.,358.61
207888,88163,27/06/2020,1,3G,79,EUR,Europe,449.06
634720,88164,28/07/2018,1,AIR,39,EUR,Europe,367.68
219079,88165,23/02/2020,1,TOTAL,29,EUR,Lat.Am.,190.69
124272,88167,14/05/2020,1,AIR,29,EUR,Europe,275.46
321582,88168,13/05/2019,1,SUPER,25,EUR,Lat.Am.,0
368987,88174,17/04/2020,1,3G,79,EUR,Europe,366.37
656171,88176,29/06/2020,1,SUPER,35,EUR,Lat.Am.,435.47
579460,88177,18/12/2018,1,AIR,19,EUR,Europe,37.15
450022,88178,29/08/2018,1,AIR,49,EUR,Europe,70.66
389295,88180,20/12/2019,1,SUPER,35,EUR,Lat.Am.,247.42
752620,88181,31/12/2019,1,AIR,19,EUR,Europe,646.85
697176,88183,04/03/2020,1,3G,79,EUR,Europe,270.01
278666,88185,03/01/2020,1,AIR,29,EUR,Europe,0
225979,88187,23/07/2018,1,SUPER,36,EUR,Lat.Am.,240.35
126038,88189,06/08/2018,1,SUPER,25,EUR,Lat.Am.,0
158975,88194,21/04/2018,1,AIR,39,EUR,Europe,0
745090,88196,20/03/2020,1,3G,79,EUR,Europe,518.46
378747,88198,18/11/2019,1,TOTAL,25,EUR,Lat.Am.,0
269390,88201,01/01/2020,1,AIR,49,EUR,Europe,59.01
586175,88202,16/05/2019,1,AIR,49,EUR,Europe,223.24
499289,88204,10/12/2018,1,AIR,19,EUR,Europe,672.61
165135,88205,15/01/2019,1,AIR,49,EUR,Europe,312.78
761055,88206,16/07/2020,1,AIR,29,EUR,Europe,265.17
426446,88207,22/04/2020,1,3G,79,EUR,Europe,492.99
744021,88209,01/08/2019,1,AIR,29,EUR,Europe,407.75
89497,88212,09/02/2020,1,3G,39,EUR,Europe,2.52
649227,88218,20/07/2018,1,AIR,49,EUR,Europe,274.17
140512,88219,04/02/2020,1,TOTAL,39,EUR,Lat.Am.,339.31
380186,88220,01/05/2020,1,3G,79,EUR,Europe,287.92
286870,88222,08/11/2019,1,TOTAL,39,EUR,Lat.Am.,0
655522,88223,10/02/2019,1,3G,39,EUR,Europe,143.76
511357,88227,17/06/2019,1,3G,39,EUR,Europe,291.37
753736,88228,15/08/2018,1,TOTAL,39,EUR,Lat.Am.,196.78
619139,88229,25/10/2019,1,3G,39,EUR,Europe,48.4
212629,88231,26/09/2018,1,AIR,49,EUR,Europe,0
404012,88233,18/05/2020,1,AIR,49,EUR,Europe,439.01
289409,88235,13/07/2020,1,3G,79,EUR,Europe,717.94
159726,88238,18/09/2019,1,3G,79,EUR,Europe,83.22
361795,88239,10/12/2018,1,AIR,19,EUR,Europe,170.92
524608,88240,14/06/2020,1,3G,39,EUR,Europe,16.79
277050,88241,28/11/2018,1,SUPER,36,EUR,Lat.Am.,173.77
208276,88242,15/10/2018,1,AIR,29,EUR,Europe,415.19
317204,88243,03/07/2020,1,TOTAL,39,EUR,Lat.Am.,334.76
703631,88244,20/11/2018,1,AIR,19,EUR,Europe,369
384065,88245,05/12/2018,1,AIR,29,EUR,Europe,325.64
432987,88246,28/09/2018,1,AIR,49,EUR,Europe,0
674364,88248,06/10/2018,1,AIR,29,EUR,Europe,282.93
134825,88250,14/10/2018,1,AIR,39,EUR,Europe,490.26
619761,88254,25/04/2020,1,AIR,49,EUR,Europe,446.63
227112,88255,22/06/2020,1,3G,39,EUR,Europe,237.89
330898,88256,12/03/2020,1,AIR,49,EUR,Europe,0
766343,88260,30/07/2020,4,AIR,29,EUR,Europe,67.83
106818,88262,28/07/2020,1,AIR,49,EUR,Europe,0
327837,88263,29/05/2020,1,3G,39,EUR,Europe,236.39
717515,88265,23/09/2019,1,TOTAL,25,EUR,Lat.Am.,312.24
719515,88266,25/06/2020,1,AIR,19,EUR,Europe,485.17
407423,88267,05/08/2019,1,SUPER,25,EUR,Lat.Am.,304.38
155716,88268,04/12/2019,1,TOTAL,25,EUR,Lat.Am.,577.73
750436,88269,28/02/2020,1,AIR,49,EUR,Europe,344.78
141394,88272,20/04/2020,1,AIR,49,EUR,Europe,585.7
274368,88274,14/02/2020,1,AIR,49,EUR,Europe,288.76
312687,88279,18/07/2020,1,SUPER,35,EUR,Lat.Am.,97.8
453844,88281,02/03/2020,1,AIR,29,EUR,Europe,343.06
247996,88282,25/04/2019,1,3G,39,EUR,Europe,230.93
683803,88283,07/11/2019,1,AIR,19,EUR,Europe,410.43
247830,88285,09/05/2020,1,AIR,49,EUR,Europe,267.35
219633,88286,26/02/2020,1,SUPER,18,EUR,Lat.Am.,91.49
692832,88287,28/06/2020,1,3G,39,EUR,Europe,315.4
699890,88288,13/04/2020,1,3G,79,EUR,Europe,358.06
638907,88290,30/03/2018,1,AIR,49,EUR,Europe,26.52
294059,88291,11/01/2020,1,AIR,49,EUR,Europe,308.41
89944,88293,29/02/2020,1,3G,39,EUR,Europe,324.47
407081,88295,13/08/2019,1,SUPER,18,EUR,Lat.Am.,81.5
309281,88297,27/04/2019,3,3G,79,EUR,Europe,212.06
501928,88298,14/03/2019,1,3G,39,EUR,Europe,501.39
416893,88305,06/04/2018,1,AIR,49,EUR,Europe,367.97
239894,88311,10/05/2019,1,3G,79,EUR,Europe,598.93
295083,88314,19/06/2020,1,AIR,19,EUR,Europe,375.2
514814,88315,24/05/2020,1,AIR,49,EUR,Europe,341.62
608334,88321,07/06/2019,1,AIR,19,EUR,Europe,439.86
571163,88322,27/09/2019,7,SUPER,18,EUR,Lat.Am.,0
125155,88325,10/01/2019,1,AIR,19,EUR,Europe,0
295290,88326,12/05/2018,1,AIR,39,EUR,Europe,0
119275,88327,05/02/2020,1,3G,79,EUR,Europe,1224.17
640726,88329,15/11/2019,2,AIR,49,EUR,Europe,182.42
89371,88330,06/04/2019,1,SUPER,25,EUR,Lat.Am.,0
466214,88331,28/01/2020,1,3G,39,EUR,Europe,654.13
306524,88332,10/05/2018,6,AIR,49,EUR,Europe,122.35
610201,88333,13/04/2020,1,3G,79,EUR,Europe,274.95
743198,88334,27/07/2019,1,3G,39,EUR,Europe,322.07
128564,88338,24/03/2020,1,AIR,29,EUR,Europe,290.47
499091,88339,26/07/2019,1,AIR,49,EUR,Europe,276.71
135072,88340,22/03/2020,1,AIR,49,EUR,Europe,370.93
573101,88341,14/12/2018,1,SUPER,25,EUR,Lat.Am.,330.6
444118,88344,09/06/2020,1,AIR,19,EUR,Europe,316.74
358203,88345,12/05/2020,1,AIR,49,EUR,Europe,452
658366,88346,20/04/2020,4,3G,79,EUR,Europe,790.87
646820,88347,24/02/2020,6,AIR,49,EUR,Europe,0
434303,88349,20/02/2018,1,SUPER,36,EUR,Lat.Am.,425.48
629100,88350,03/06/2020,1,AIR,29,EUR,Europe,307.05
503132,88351,13/07/2020,1,AIR,19,EUR,Europe,271.91
142908,88354,23/02/2020,1,TOTAL,29,EUR,Lat.Am.,0
540318,88355,15/03/2018,1,AIR,49,EUR,Europe,320.63
482456,88356,25/07/2020,1,SUPER,18,EUR,Lat.Am.,83.09
392748,88357,13/01/2020,1,3G,39,EUR,Europe,93.66
98587,88358,23/05/2020,1,SUPER,35,EUR,Lat.Am.,64.42
244384,88359,13/04/2019,1,3G,39,EUR,Europe,279.17
68585,88360,30/07/2019,1,3G,39,EUR,Europe,219.11
625112,88361,02/03/2019,1,SUPER,36,EUR,Lat.Am.,526.71
560811,88363,20/04/2020,1,AIR,29,EUR,Europe,514.7
734174,88364,06/05/2018,1,AIR,39,EUR,Europe,398.19
165932,88365,22/07/2020,1,3G,79,EUR,Europe,392.93
330014,88368,04/07/2019,1,3G,79,EUR,Europe,87.07
484727,88370,26/02/2020,1,AIR,19,EUR,Europe,597.88
84922,88371,01/04/2019,1,3G,79,EUR,Europe,463.84
774968,88372,18/04/2018,1,SUPER,36,EUR,Lat.Am.,551.84
108329,88376,17/06/2020,1,AIR,19,EUR,Europe,385.73
501427,88377,07/11/2018,1,AIR,29,EUR,Europe,236.31
288366,88383,13/03/2018,1,SUPER,36,EUR,Lat.Am.,281.13
693681,88385,06/06/2020,2,SUPER,18,EUR,Lat.Am.,211.48
398824,88391,27/08/2019,1,SUPER,36,EUR,Lat.Am.,338.63
510136,88393,14/04/2018,1,AIR,39,EUR,Europe,299.86
543433,88394,17/06/2020,1,AIR,29,EUR,Europe,459.73
776218,88395,22/07/2019,1,3G,39,EUR,Europe,133.96
286232,88396,30/01/2018,1,AIR,49,EUR,Europe,565.04
179745,88397,25/12/2019,1,SUPER,18,EUR,Lat.Am.,219.3
511230,88398,23/04/2020,1,3G,39,EUR,Europe,294.6
753588,88399,12/12/2019,1,AIR,29,EUR,Europe,63.56
524098,88401,04/03/2020,3,SUPER,25,EUR,Lat.Am.,289.37
100579,88404,30/03/2020,1,TOTAL,39,EUR,Lat.Am.,328.43
540662,88410,13/10/2018,1,TOTAL,39,EUR,Lat.Am.,0
184108,88411,07/06/2020,1,AIR,19,EUR,Europe,553.31
446187,88412,02/07/2020,1,3G,79,EUR,Europe,179.22
619562,88415,28/01/2019,1,AIR,29,EUR,Europe,0
390428,88416,26/08/2018,1,AIR,29,EUR,Europe,110.83
566977,88418,11/12/2019,3,AIR,49,EUR,Europe,310.16
627041,88419,01/01/2020,1,AIR,49,EUR,Europe,229.4
577318,88420,29/06/2019,1,AIR,49,EUR,Europe,625.11
702195,88422,20/09/2018,1,SUPER,25,EUR,Lat.Am.,528.84
330369,88427,14/05/2020,1,AIR,49,EUR,Europe,204.53
148118,88429,10/08/2019,1,AIR,49,EUR,Europe,0
252388,88433,12/03/2018,1,AIR,39,EUR,Europe,261.53
525744,88434,16/10/2019,1,3G,39,EUR,Europe,494.78
752871,88438,04/07/2020,1,SUPER,25,EUR,Lat.Am.,0
449974,88440,21/09/2019,1,AIR,29,EUR,Europe,221.99
723332,88441,02/06/2018,1,SUPER,36,EUR,Lat.Am.,248.37
598377,88442,10/07/2020,1,AIR,49,EUR,Europe,404.42
679897,88446,24/11/2019,1,SUPER,25,EUR,Lat.Am.,207.45
428159,88448,24/06/2020,1,SUPER,35,EUR,Lat.Am.,36.09
648956,88452,10/07/2020,1,TOTAL,39,EUR,Lat.Am.,209.96
721216,88456,21/07/2018,1,SUPER,25,EUR,Lat.Am.,141.75
614484,88457,10/10/2019,1,3G,79,EUR,Europe,196.76
234540,88459,04/03/2019,1,AIR,19,EUR,Europe,206.27
423533,88460,21/07/2020,9,AIR,29,EUR,Europe,139.62
411557,88461,23/05/2019,1,TOTAL,39,EUR,Lat.Am.,497.03
297315,88463,21/12/2019,1,3G,39,EUR,Europe,404.22
746126,88464,13/01/2018,1,AIR,49,EUR,Europe,533.19
566002,88465,24/07/2020,1,AIR,29,EUR,Europe,0
160584,88466,22/05/2020,1,3G,39,EUR,Europe,621.8
624257,88467,18/07/2020,1,AIR,49,EUR,Europe,156.71
145083,88468,30/04/2020,1,AIR,49,EUR,Europe,201.69
69359,88469,04/07/2020,3,3G,79,EUR,Europe,132.56
424594,88470,27/03/2020,1,3G,39,EUR,Europe,348.2
105548,88471,07/06/2020,1,AIR,29,EUR,Europe,272.03
709798,88473,09/11/2018,1,AIR,49,EUR,Europe,0
225805,88474,02/05/2020,1,3G,39,EUR,Europe,179.53
727919,88475,21/06/2019,1,3G,39,EUR,Europe,226.11
754368,88477,13/03/2020,3,SUPER,35,EUR,Lat.Am.,222.88
143752,88478,09/02/2020,1,AIR,19,EUR,Europe,0
373919,88480,19/07/2019,1,AIR,49,EUR,Europe,627.1
550996,88481,18/01/2018,2,SUPER,36,EUR,Lat.Am.,214.58
118606,88482,10/06/2020,1,3G,79,EUR,Europe,405.56
331402,88485,05/09/2019,1,SUPER,18,EUR,Lat.Am.,547.14
171354,88487,05/03/2020,1,3G,79,EUR,Europe,141.02
236896,88489,19/02/2019,1,3G,39,EUR,Europe,153.29
528877,88490,24/01/2020,1,AIR,19,EUR,Europe,83.85
772014,88491,17/07/2020,1,SUPER,25,EUR,Lat.Am.,252
662721,88492,17/03/2020,1,AIR,49,EUR,Europe,0
407117,88493,23/08/2018,1,AIR,29,EUR,Europe,332.62
297977,88495,07/07/2020,1,3G,79,EUR,Europe,789.33
752135,88496,05/03/2020,8,3G,79,EUR,Europe,579.85
136098,88497,23/08/2019,1,TOTAL,39,EUR,Lat.Am.,55.07
146584,88498,06/10/2018,1,AIR,39,EUR,Europe,210.18
76418,88499,24/12/2019,1,3G,79,EUR,Europe,443.08
240698,88500,07/08/2018,1,SUPER,25,EUR,Lat.Am.,431.41
81763,88503,16/04/2020,1,SUPER,25,EUR,Lat.Am.,147.04
756755,88505,13/01/2018,1,AIR,39,EUR,Europe,243.34
567715,88506,05/07/2019,1,3G,39,EUR,Europe,63.27
599615,88507,09/09/2019,1,3G,79,EUR,Europe,393.8
656735,88508,06/06/2020,1,3G,79,EUR,Europe,222.66
359003,88509,11/07/2020,1,SUPER,18,EUR,Lat.Am.,251.45
523550,88511,28/02/2020,1,SUPER,18,EUR,Lat.Am.,122.48
694345,88512,14/07/2018,1,SUPER,36,EUR,Lat.Am.,0
320699,88513,05/12/2018,1,SUPER,36,EUR,Lat.Am.,264.2
232259,88515,09/11/2019,1,SUPER,18,EUR,Lat.Am.,502.58
350324,88520,15/01/2018,1,AIR,49,EUR,Europe,136.99
409638,88521,13/08/2018,1,SUPER,36,EUR,Lat.Am.,2.76
108990,88522,24/04/2018,1,SUPER,36,EUR,Lat.Am.,305.61
757484,88534,20/07/2020,1,TOTAL,39,EUR,Lat.Am.,527.85
526489,88538,07/02/2018,1,AIR,49,EUR,Europe,270.52
389950,88539,12/08/2019,1,3G,39,EUR,Europe,273.58
533563,88541,14/12/2019,1,3G,39,EUR,Europe,109.14
178963,88542,09/06/2020,1,3G,79,EUR,Europe,114.02
600503,88543,06/05/2020,1,3G,79,EUR,Europe,516.7
236193,88545,12/05/2018,1,AIR,49,EUR,Europe,176.68
747906,88546,10/06/2019,1,3G,39,EUR,Europe,247.89
245027,88547,13/06/2020,1,3G,79,EUR,Europe,540.27
372017,88554,12/02/2019,1,SUPER,25,EUR,Lat.Am.,146.51
130803,88556,05/05/2018,1,AIR,49,EUR,Europe,195.15
105684,88557,19/12/2019,1,AIR,29,EUR,Europe,349.02
519725,88558,04/04/2020,1,SUPER,18,EUR,Lat.Am.,110.58
705350,88560,21/03/2020,1,3G,79,EUR,Europe,71.24
140660,88562,20/01/2020,1,AIR,49,EUR,Europe,284.66
773526,88564,16/02/2019,1,3G,39,EUR,Europe,162.22
72000,88565,04/06/2020,1,SUPER,25,EUR,Lat.Am.,0
146672,88566,20/11/2019,1,3G,79,EUR,Europe,532.65
729729,88568,14/11/2019,1,AIR,49,EUR,Europe,213.46
576175,88569,07/08/2019,1,TOTAL,39,EUR,Lat.Am.,219.82
67129,88570,07/05/2019,1,3G,39,EUR,Europe,31.44
238292,88571,30/01/2019,1,SUPER,25,EUR,Lat.Am.,32.03
108715,88573,04/05/2020,1,SUPER,25,EUR,Lat.Am.,410.92
94098,88575,08/03/2019,1,TOTAL,39,EUR,Lat.Am.,168.49
208516,88577,29/12/2019,1,AIR,19,EUR,Europe,108.98
633942,88578,28/07/2020,1,AIR,49,EUR,Europe,401.11
152973,88579,09/11/2018,1,TOTAL,39,EUR,Lat.Am.,287.11
324578,88583,15/06/2019,1,3G,39,EUR,Europe,141.79
283469,88586,07/03/2019,1,TOTAL,39,EUR,Lat.Am.,362.09
323633,88588,13/01/2019,1,AIR,19,EUR,Europe,395.21
486038,88591,28/04/2020,3,3G,79,EUR,Europe,521.19
505537,88592,01/07/2019,1,AIR,49,EUR,Europe,232.65
223020,88595,20/07/2020,1,AIR,49,EUR,Europe,221.1
366943,88598,29/11/2019,1,AIR,19,EUR,Europe,246.62
486656,88599,19/12/2018,1,AIR,29,EUR,Europe,348.21
112811,88602,16/11/2019,3,3G,39,EUR,Europe,387.53
224755,88607,06/01/2018,1,SUPER,25,EUR,Lat.Am.,0
667969,88608,11/03/2019,1,AIR,49,EUR,Europe,496.33
689836,88609,27/11/2018,1,TOTAL,39,EUR,Lat.Am.,0
70844,88611,20/06/2020,1,TOTAL,39,EUR,Lat.Am.,0
195129,88612,09/03/2020,1,3G,39,EUR,Europe,334.28
605659,88615,22/10/2019,1,SUPER,35,EUR,Lat.Am.,139.19
717303,88622,21/09/2019,1,TOTAL,29,EUR,Lat.Am.,151.23
182360,88623,03/08/2019,1,AIR,19,EUR,Europe,200.58
167927,88624,04/02/2019,1,AIR,29,EUR,Europe,61.51
409445,88627,16/04/2018,1,SUPER,36,EUR,Lat.Am.,226.45
296779,88628,13/07/2018,1,AIR,49,EUR,Europe,319.38
343828,88630,02/04/2020,1,AIR,49,EUR,Europe,410.66
466553,88634,08/01/2018,1,AIR,49,EUR,Europe,0
513516,88636,13/12/2018,1,AIR,29,EUR,Europe,260.62
377949,88638,09/04/2020,1,3G,39,EUR,Europe,165.62
230619,88641,08/10/2019,1,AIR,29,EUR,Europe,95.64
94425,88642,11/12/2019,1,AIR,49,EUR,Europe,0
104457,88644,15/12/2018,1,AIR,49,EUR,Europe,130.78
624453,88647,03/03/2020,4,AIR,29,EUR,Europe,352.79
313048,88649,16/06/2020,1,TOTAL,39,EUR,Lat.Am.,318.59
572703,88650,17/06/2020,3,AIR,49,EUR,Europe,331.78
553851,88651,06/04/2020,1,3G,79,EUR,Europe,813.13
540194,88654,03/01/2019,1,AIR,49,EUR,Europe,211.2
428996,88655,05/07/2020,1,AIR,19,EUR,Europe,0
280044,88656,16/11/2019,1,SUPER,25,EUR,Lat.Am.,358.48
568914,88659,17/01/2019,1,AIR,49,EUR,Europe,141.3
144344,88660,06/12/2019,1,3G,79,EUR,Europe,611.2
398948,88664,24/10/2019,1,AIR,29,EUR,Europe,261.97
65667,88666,27/11/2019,1,SUPER,18,EUR,Lat.Am.,18.03
486582,88669,08/07/2020,1,TOTAL,39,EUR,Lat.Am.,474.48
769296,88670,29/04/2020,1,SUPER,25,EUR,Lat.Am.,116.41
394030,88673,30/08/2019,2,SUPER,25,EUR,Lat.Am.,247.91
460811,88675,16/11/2019,1,AIR,19,EUR,Europe,649.04
120169,88685,09/05/2020,1,AIR,49,EUR,Europe,358.15
143015,88689,08/06/2020,1,AIR,29,EUR,Europe,866.48
159025,88696,27/03/2020,1,AIR,49,EUR,Europe,102.35
448794,88697,11/03/2020,1,SUPER,18,EUR,Lat.Am.,65.12
346940,88700,13/01/2020,1,AIR,19,EUR,Europe,353.95
66433,88701,21/08/2018,1,AIR,29,EUR,Europe,477.14
253962,88702,25/03/2020,1,TOTAL,39,EUR,Lat.Am.,518.22
734055,88703,03/10/2019,1,3G,39,EUR,Europe,705.23
507143,88704,30/07/2018,1,AIR,49,EUR,Europe,0
83102,88705,25/05/2018,1,AIR,49,EUR,Europe,651.91
487256,88706,15/03/2019,1,AIR,49,EUR,Europe,41.4
348160,88707,01/10/2019,1,SUPER,25,EUR,Lat.Am.,226.03
689662,88708,14/07/2020,1,AIR,29,EUR,Europe,162.26
148811,88709,05/04/2020,1,TOTAL,39,EUR,Lat.Am.,436.31
668844,88710,02/01/2020,1,3G,79,EUR,Europe,301.01
767757,88712,16/05/2020,1,AIR,49,EUR,Europe,151.14
236850,88714,27/11/2019,1,SUPER,25,EUR,Lat.Am.,188.24
229451,88715,12/06/2020,1,3G,79,EUR,Europe,194.1
71754,88717,06/07/2020,1,SUPER,25,EUR,Lat.Am.,536.94
294912,88718,26/06/2020,1,TOTAL,39,EUR,Lat.Am.,81.32
102084,88719,26/05/2020,1,SUPER,18,EUR,Lat.Am.,417.29
319185,88725,05/06/2020,1,SUPER,25,EUR,Lat.Am.,359.8
256218,88727,22/08/2018,1,TOTAL,39,EUR,Lat.Am.,210.55
137089,88729,27/06/2020,1,AIR,19,EUR,Europe,591.09
684218,88734,02/07/2020,1,TOTAL,39,EUR,Lat.Am.,539.68
201413,88738,17/09/2018,1,AIR,29,EUR,Europe,0
212311,88741,15/10/2018,1,AIR,39,EUR,Europe,253.89
181463,88745,10/06/2019,1,SUPER,36,EUR,Lat.Am.,0
720110,88746,27/07/2020,2,TOTAL,39,EUR,Lat.Am.,467.29
304441,88749,08/04/2018,1,AIR,39,EUR,Europe,419.02
64987,88751,07/03/2019,1,AIR,49,EUR,Europe,0
772081,88753,22/07/2020,1,AIR,19,EUR,Europe,0
496693,88757,05/02/2018,1,AIR,49,EUR,Europe,68.37
266029,88758,11/06/2020,1,TOTAL,39,EUR,Lat.Am.,192.35
195146,88761,02/05/2020,1,AIR,49,EUR,Europe,318.45
470525,88762,20/12/2019,1,AIR,29,EUR,Europe,357.62
452934,88767,30/11/2018,1,TOTAL,39,EUR,Lat.Am.,182.86
159206,88768,23/03/2020,1,TOTAL,39,EUR,Lat.Am.,151.25
680306,88771,11/04/2019,1,AIR,49,EUR,Europe,442.51
620310,88773,24/10/2019,1,TOTAL,39,EUR,Lat.Am.,135.27
411874,88774,03/10/2019,1,3G,79,EUR,Europe,0
87978,88775,07/08/2019,1,3G,39,EUR,Europe,370.17
441708,88776,27/06/2019,1,3G,39,EUR,Europe,369.88
429318,88777,12/12/2019,1,TOTAL,39,EUR,Lat.Am.,37.64
518155,88781,10/10/2018,1,SUPER,36,EUR,Lat.Am.,362.51
627978,88782,13/05/2020,1,3G,39,EUR,Europe,316.76
186095,88784,08/01/2020,3,AIR,19,EUR,Europe,214.87
254429,88785,13/08/2019,1,3G,39,EUR,Europe,4.44
146064,88788,23/06/2020,1,SUPER,25,EUR,Lat.Am.,579.86
479796,88791,20/12/2018,1,AIR,29,EUR,Europe,0
532699,88793,08/09/2019,1,3G,79,EUR,Europe,101.33
67596,88795,12/07/2020,1,AIR,49,EUR,Europe,310.55
161514,88797,30/06/2018,1,AIR,39,EUR,Europe,172.94
344279,88799,11/06/2020,1,3G,79,EUR,Europe,656.47
463926,88802,13/06/2018,1,AIR,39,EUR,Europe,317.28
555115,88803,13/02/2019,2,TOTAL,39,EUR,Lat.Am.,375.49
431781,88804,23/08/2019,9,SUPER,18,EUR,Lat.Am.,560.37
323802,88805,23/05/2019,1,AIR,49,EUR,Europe,150.35
130928,88807,21/12/2018,1,SUPER,36,EUR,Lat.Am.,434.61
641443,88808,22/05/2020,1,SUPER,25,EUR,Lat.Am.,281.65
464959,88809,28/04/2020,1,AIR,49,EUR,Europe,503.69
689315,88812,03/06/2020,1,AIR,19,EUR,Europe,437.58
517345,88813,16/01/2020,1,3G,79,EUR,Europe,552.33
178882,88814,15/02/2019,1,3G,39,EUR,Europe,419.75
619644,88817,19/09/2018,5,SUPER,25,EUR,Lat.Am.,99.83
378909,88819,26/06/2020,1,TOTAL,39,EUR,Lat.Am.,3.53
689908,88821,27/06/2020,1,AIR,19,EUR,Europe,392.91
63119,88822,02/03/2019,1,AIR,19,EUR,Europe,0
224988,88827,05/03/2018,1,SUPER,36,EUR,Lat.Am.,165.57
706243,88829,25/06/2019,1,3G,79,EUR,Europe,239.41
108344,88832,02/05/2018,1,SUPER,36,EUR,Lat.Am.,192.29
89937,88834,20/07/2020,1,3G,79,EUR,Europe,473.7
109589,88835,15/07/2019,1,AIR,19,EUR,Europe,74.06
437765,88836,29/06/2020,1,TOTAL,39,EUR,Lat.Am.,519.36
397420,88842,07/12/2018,1,AIR,49,EUR,Europe,73.5
393547,88843,04/07/2019,1,AIR,19,EUR,Europe,381.74
97995,88844,08/05/2020,1,3G,79,EUR,Europe,327.54
711066,88846,22/04/2020,1,TOTAL,39,EUR,Lat.Am.,0
65256,88848,30/06/2018,1,AIR,49,EUR,Europe,94.65
167639,88849,25/07/2020,1,TOTAL,39,EUR,Lat.Am.,405.44
681570,88851,25/07/2020,1,TOTAL,39,EUR,Lat.Am.,161.26
427062,88854,30/03/2020,1,3G,79,EUR,Europe,485.26
404299,88856,12/03/2020,1,SUPER,35,EUR,Lat.Am.,269.61
478310,88859,28/03/2019,1,3G,39,EUR,Europe,471.05
267043,88862,26/10/2019,1,3G,39,EUR,Europe,450.17
328093,88864,26/01/2018,1,AIR,39,EUR,Europe,11.2
577294,88865,11/01/2020,2,AIR,49,EUR,Europe,579.4
435192,88867,02/07/2020,1,AIR,19,EUR,Europe,269.57
