date,channelgrouping,merchantid,fullvisitorid,orderid,goal_fk,market
25/03/2019 06:09:48,adwords,,6.73E+14,,1,Europe
25/03/2019 06:51:30,facebook,,6.85E+14,,1,Europe
25/03/2019 08:45:33,search_brand,,6.56E+14,,1,Lat.Am.
25/03/2019 08:57:07,search_organic,650325,6.67E+14,94471,3,Lat.Am.
25/03/2019 09:12:08,facebook,,6.80E+14,,1,Europe
25/03/2019 09:47:44,facebook,426074,6.63E+14,103806,3,Europe
25/03/2019 10:51:44,facebook,497843,6.77E+14,99700,3,Europe
25/03/2019 14:01:42,search_brand,,6.58E+14,,1,Lat.Am.
25/03/2019 14:35:54,facebook,,6.75E+14,,1,Europe
25/03/2019 15:46:05,blog,,6.60E+14,,1,Europe
25/03/2019 17:33:57,direct,550770,6.48E+14,81399,2,Lat.Am.
25/03/2019 18:55:34,direct,308630,6.83E+14,100655,3,Europe
25/03/2019 18:59:30,facebook,,6.73E+14,,1,Europe
25/03/2019 19:10:43,blog,227800,6.63E+14,87656,2,Europe
25/03/2019 19:12:36,adwords,,6.57E+14,,1,Lat.Am.
25/03/2019 19:28:42,search_brand,,6.52E+14,,1,Lat.Am.
25/03/2019 19:56:57,adwords,227800,6.63E+14,87656,3,Europe
25/03/2019 20:16:41,search_brand,375720,6.74E+14,97526,3,Europe
25/03/2019 20:36:58,search_brand,,6.57E+14,,1,Lat.Am.
25/03/2019 23:04:51,search_brand,,6.73E+14,,1,Lat.Am.
25/03/2019 23:26:02,adwords,550770,6.48E+14,81399,3,Lat.Am.
25/03/2019 23:38:57,search_organic,,6.50E+14,,1,Lat.Am.
26/03/2019 00:12:33,facebook,269324,6.51E+14,85581,2,Europe
26/03/2019 01:22:02,facebook,,6.50E+14,,1,Lat.Am.
26/03/2019 01:31:16,adwords,339079,6.73E+14,78441,3,Europe
26/03/2019 02:13:59,direct,239133,6.58E+14,81087,3,Europe
26/03/2019 02:49:59,search_organic,,6.54E+14,,1,Europe
26/03/2019 03:19:48,adwords,,6.68E+14,,1,Europe
26/03/2019 03:57:16,facebook,,6.72E+14,,1,Lat.Am.
26/03/2019 05:22:59,adwords,164575,6.54E+14,104189,2,Europe
26/03/2019 05:38:36,adwords,,6.54E+14,,1,Europe
26/03/2019 06:24:59,adwords,,6.57E+14,,1,Europe
26/03/2019 06:38:32,search_brand,697333,6.70E+14,85016,3,Lat.Am.
26/03/2019 08:32:30,search_brand,324958,6.57E+14,103320,2,Europe
26/03/2019 10:07:33,search_brand,600583,6.56E+14,96647,3,Europe
26/03/2019 10:13:09,search_brand,312365,6.54E+14,85352,2,Europe
26/03/2019 10:53:17,adwords,345725,6.49E+14,77849,2,Europe
26/03/2019 13:13:39,search_brand,,6.73E+14,,1,Lat.Am.
26/03/2019 13:38:43,direct,,6.81E+14,,1,Europe
26/03/2019 13:58:13,search_brand,,6.60E+14,,1,Europe
26/03/2019 15:43:21,search_brand,269324,6.51E+14,85581,3,Europe
26/03/2019 15:48:47,search_organic,489556,6.75E+14,100849,3,Europe
26/03/2019 16:47:03,blog,,6.60E+14,,1,Lat.Am.
26/03/2019 17:20:35,adwords,,6.56E+14,,1,Lat.Am.
26/03/2019 17:52:08,adwords,,6.62E+14,,1,Europe
26/03/2019 18:10:40,search_organic,222484,6.67E+14,82707,3,Lat.Am.
26/03/2019 21:02:39,blog,334156,6.62E+14,98052,2,Lat.Am.
26/03/2019 22:49:39,facebook,,6.66E+14,,1,Europe
27/03/2019 00:28:10,adwords,751637,6.75E+14,103839,3,Lat.Am.
27/03/2019 00:42:14,search_brand,278866,6.58E+14,90312,2,Europe
27/03/2019 00:49:16,facebook,331809,6.58E+14,98616,2,Europe
27/03/2019 00:55:44,search_organic,,6.84E+14,,1,Europe
27/03/2019 01:06:16,facebook,324958,6.57E+14,103320,3,Europe
27/03/2019 01:41:49,adwords,345725,6.49E+14,77849,3,Europe
27/03/2019 02:02:03,direct,,6.76E+14,,1,Lat.Am.
27/03/2019 02:27:55,adwords,263438,6.64E+14,82326,3,Europe
27/03/2019 03:11:49,facebook,164575,6.54E+14,104189,3,Europe
27/03/2019 03:59:49,adwords,,6.68E+14,,1,Lat.Am.
27/03/2019 05:19:34,direct,,6.73E+14,,1,Lat.Am.
27/03/2019 05:44:00,facebook,297780,6.69E+14,94650,3,Lat.Am.
27/03/2019 06:08:09,facebook,278866,6.58E+14,90312,3,Europe
27/03/2019 06:42:30,adwords,392070,6.56E+14,89574,2,Lat.Am.
27/03/2019 07:34:42,search_organic,,6.73E+14,,1,Lat.Am.
27/03/2019 07:35:20,search_brand,,6.57E+14,,1,Europe
27/03/2019 09:15:12,adwords,68261,6.77E+14,86305,3,Europe
27/03/2019 10:50:54,adwords,729064,6.55E+14,100495,2,Europe
27/03/2019 10:56:31,search_organic,98716,6.69E+14,93442,3,Europe
27/03/2019 13:01:59,facebook,,6.83E+14,,1,Lat.Am.
27/03/2019 13:05:43,facebook,331809,6.58E+14,98616,3,Europe
27/03/2019 13:30:56,search_brand,648118,6.56E+14,82403,2,Europe
27/03/2019 13:52:34,adwords,,6.84E+14,,1,Lat.Am.
27/03/2019 14:16:48,facebook,392070,6.56E+14,89574,3,Lat.Am.
27/03/2019 17:00:28,blog,,6.62E+14,,1,Europe
27/03/2019 17:31:05,facebook,273761,6.69E+14,82584,3,Lat.Am.
27/03/2019 17:37:47,adwords,274245,6.62E+14,86272,2,Lat.Am.
27/03/2019 17:42:19,adwords,160863,6.59E+14,89012,2,Lat.Am.
27/03/2019 17:43:37,adwords,730606,6.65E+14,82271,3,Lat.Am.
27/03/2019 18:15:42,search_organic,,6.83E+14,,1,Europe
27/03/2019 18:29:46,adwords,427958,6.53E+14,97077,2,Lat.Am.
27/03/2019 18:30:07,search_brand,,6.76E+14,,1,Lat.Am.
27/03/2019 19:28:44,facebook,,6.54E+14,,1,Europe
27/03/2019 19:55:46,facebook,468568,6.58E+14,97992,2,Europe
27/03/2019 20:33:08,search_organic,,6.64E+14,,1,Lat.Am.
27/03/2019 21:15:18,adwords,472667,6.83E+14,104655,3,Lat.Am.
27/03/2019 21:36:44,facebook,421745,6.51E+14,79518,2,Europe
27/03/2019 21:46:11,facebook,654812,6.55E+14,89799,2,Europe
27/03/2019 21:49:11,facebook,118657,6.63E+14,98129,2,Lat.Am.
27/03/2019 22:00:13,search_brand,161949,6.77E+14,86436,3,Lat.Am.
27/03/2019 22:16:32,direct,427958,6.53E+14,97077,3,Lat.Am.
27/03/2019 22:24:33,search_brand,,6.53E+14,,1,Europe
27/03/2019 22:47:57,facebook,421745,6.51E+14,79518,3,Europe
27/03/2019 23:04:56,facebook,,6.83E+14,,1,Europe
27/03/2019 23:12:32,facebook,,6.52E+14,,1,Lat.Am.
27/03/2019 23:33:53,direct,,6.79E+14,,1,Lat.Am.
28/03/2019 00:09:12,adwords,,6.49E+14,,1,Europe
28/03/2019 01:00:59,adwords,587207,6.76E+14,98819,3,Europe
28/03/2019 01:12:35,adwords,468568,6.58E+14,97992,3,Europe
28/03/2019 01:30:12,facebook,729064,6.55E+14,100495,3,Europe
28/03/2019 02:30:36,blog,160863,6.59E+14,89012,3,Lat.Am.
28/03/2019 03:54:31,facebook,,6.52E+14,,1,Lat.Am.
28/03/2019 04:35:58,search_brand,654812,6.55E+14,89799,3,Europe
28/03/2019 05:46:00,facebook,,6.54E+14,,1,Europe
28/03/2019 06:13:41,search_brand,578007,6.54E+14,97918,2,Europe
28/03/2019 06:44:22,search_brand,89473,6.65E+14,91179,3,Europe
28/03/2019 07:02:00,adwords,478310,6.52E+14,88859,2,Europe
28/03/2019 08:01:43,search_organic,,6.55E+14,,1,Lat.Am.
28/03/2019 09:08:55,facebook,,6.49E+14,,1,Europe
28/03/2019 10:43:04,search_brand,214280,6.71E+14,78286,3,Lat.Am.
28/03/2019 10:58:46,blog,274245,6.62E+14,86272,3,Lat.Am.
28/03/2019 11:03:18,facebook,578007,6.54E+14,97918,3,Europe
28/03/2019 13:32:12,facebook,,6.49E+14,,1,Europe
28/03/2019 13:59:19,facebook,592962,6.71E+14,96052,3,Lat.Am.
28/03/2019 14:01:36,search_brand,312365,6.54E+14,85352,3,Europe
28/03/2019 14:25:17,search_organic,674034,6.68E+14,99560,3,Europe
28/03/2019 14:27:05,facebook,648118,6.56E+14,82403,3,Europe
28/03/2019 15:47:52,search_organic,685321,6.55E+14,90937,2,Europe
28/03/2019 15:58:50,blog,,6.60E+14,,1,Europe
28/03/2019 16:53:18,blog,118657,6.63E+14,98129,3,Lat.Am.
28/03/2019 17:43:36,facebook,461225,6.66E+14,97258,3,Europe
28/03/2019 17:46:58,search_brand,276260,6.77E+14,93059,3,Lat.Am.
28/03/2019 18:09:52,direct,579323,6.85E+14,79845,3,Lat.Am.
28/03/2019 18:40:29,search_brand,,6.60E+14,,1,Europe
28/03/2019 18:55:35,search_brand,685321,6.55E+14,90937,3,Europe
28/03/2019 18:56:43,facebook,478310,6.52E+14,88859,3,Europe
28/03/2019 19:07:30,facebook,721449,6.66E+14,93788,3,Lat.Am.
28/03/2019 19:27:28,adwords,729489,6.50E+14,79325,2,Europe
28/03/2019 19:29:17,facebook,514847,6.53E+14,93082,2,Europe
28/03/2019 20:04:53,adwords,493006,6.64E+14,94692,3,Europe
28/03/2019 21:25:28,facebook,675647,6.67E+14,97793,3,Lat.Am.
28/03/2019 21:44:40,facebook,133519,6.67E+14,92184,3,Lat.Am.
28/03/2019 22:14:22,search_brand,368549,6.58E+14,80954,2,Lat.Am.
28/03/2019 22:42:28,search_brand,,6.49E+14,,1,Europe
28/03/2019 23:18:44,adwords,,6.76E+14,,1,Europe
29/03/2019 00:20:51,search_organic,,6.66E+14,,1,Europe
29/03/2019 00:41:53,search_brand,,6.53E+14,,1,Europe
29/03/2019 01:42:28,facebook,,6.61E+14,,1,Lat.Am.
29/03/2019 02:29:36,search_organic,328644,6.69E+14,86106,3,Lat.Am.
29/03/2019 03:20:13,adwords,584238,6.66E+14,101399,3,Lat.Am.
29/03/2019 04:35:17,facebook,,6.71E+14,,1,Europe
29/03/2019 05:06:21,facebook,,6.55E+14,,1,Lat.Am.
29/03/2019 05:10:44,adwords,392020,6.59E+14,96924,2,Europe
29/03/2019 05:13:56,adwords,136514,6.70E+14,94109,3,Europe
29/03/2019 05:27:13,search_organic,,6.81E+14,,1,Europe
29/03/2019 06:41:44,facebook,368549,6.58E+14,80954,3,Lat.Am.
29/03/2019 06:43:13,search_organic,649745,6.75E+14,99414,3,Europe
29/03/2019 07:51:16,adwords,435815,6.81E+14,100087,3,Europe
29/03/2019 08:15:43,facebook,,6.69E+14,,1,Lat.Am.
29/03/2019 08:52:47,adwords,290539,6.73E+14,90964,3,Europe
29/03/2019 08:53:02,facebook,,6.71E+14,,1,Europe
29/03/2019 09:32:29,adwords,,6.71E+14,,1,Lat.Am.
29/03/2019 09:39:38,blog,,6.61E+14,,1,Lat.Am.
29/03/2019 09:40:28,adwords,334156,6.62E+14,98052,3,Lat.Am.
29/03/2019 09:41:01,blog,677908,6.60E+14,85884,2,Lat.Am.
29/03/2019 11:32:21,search_brand,563368,6.52E+14,95593,2,Europe
29/03/2019 12:12:20,facebook,,6.72E+14,,1,Lat.Am.
29/03/2019 12:19:40,facebook,514847,6.53E+14,93082,3,Europe
29/03/2019 12:23:31,facebook,685760,6.55E+14,102361,2,Europe
29/03/2019 12:34:41,adwords,685760,6.55E+14,102361,3,Europe
29/03/2019 12:36:32,adwords,95036,6.67E+14,86152,3,Lat.Am.
29/03/2019 14:07:36,facebook,750340,6.82E+14,82208,3,Lat.Am.
29/03/2019 14:18:54,search_brand,552150,6.60E+14,81085,2,Lat.Am.
29/03/2019 14:57:08,search_brand,,6.79E+14,,1,Lat.Am.
29/03/2019 15:16:04,search_organic,,6.67E+14,,1,Lat.Am.
29/03/2019 15:22:30,direct,431610,6.79E+14,102630,3,Europe
29/03/2019 16:30:18,facebook,84922,6.57E+14,88371,2,Europe
29/03/2019 16:42:01,search_brand,,6.82E+14,,1,Europe
29/03/2019 18:42:04,search_brand,424895,6.70E+14,88040,3,Europe
29/03/2019 19:27:24,adwords,,6.56E+14,,1,Lat.Am.
29/03/2019 19:30:23,search_brand,235141,6.83E+14,77830,3,Lat.Am.
29/03/2019 19:40:23,direct,,6.53E+14,,1,Lat.Am.
29/03/2019 20:30:01,search_brand,,6.62E+14,,1,Lat.Am.
29/03/2019 21:05:23,direct,392020,6.59E+14,96924,3,Europe
29/03/2019 21:31:04,direct,729489,6.50E+14,79325,3,Europe
29/03/2019 21:39:02,adwords,179398,6.76E+14,97417,3,Europe
29/03/2019 21:43:01,adwords,,6.58E+14,,1,Europe
29/03/2019 21:53:38,search_brand,,6.49E+14,,1,Europe
29/03/2019 22:17:15,direct,306491,6.74E+14,91842,3,Lat.Am.
29/03/2019 23:31:52,search_brand,,6.55E+14,,1,Europe
29/03/2019 23:49:59,direct,334589,6.77E+14,95519,3,Europe
30/03/2019 00:07:39,adwords,667175,6.85E+14,97509,3,Europe
30/03/2019 01:15:29,facebook,450943,6.60E+14,93358,2,Europe
30/03/2019 01:58:21,adwords,546966,6.66E+14,97913,3,Europe
30/03/2019 02:08:31,facebook,,6.65E+14,,1,Europe
30/03/2019 02:31:43,facebook,,6.58E+14,,1,Europe
30/03/2019 03:43:03,facebook,426274,6.69E+14,96029,3,Lat.Am.
30/03/2019 03:55:01,blog,,6.62E+14,,1,Lat.Am.
30/03/2019 04:06:03,adwords,,6.50E+14,,1,Lat.Am.
30/03/2019 04:14:45,facebook,762226,6.74E+14,87056,3,Europe
30/03/2019 05:01:50,adwords,598489,6.58E+14,91857,2,Europe
30/03/2019 05:10:57,adwords,,6.56E+14,,1,Lat.Am.
30/03/2019 05:24:57,facebook,,6.63E+14,,1,Europe
30/03/2019 05:56:19,adwords,,6.84E+14,,1,Europe
30/03/2019 06:03:57,facebook,677908,6.60E+14,85884,3,Lat.Am.
30/03/2019 06:11:22,adwords,448815,6.70E+14,101612,3,Europe
30/03/2019 06:18:59,search_brand,,6.52E+14,,1,Europe
30/03/2019 06:38:33,facebook,250694,6.53E+14,80484,2,Europe
30/03/2019 07:25:03,facebook,,6.71E+14,,1,Lat.Am.
30/03/2019 07:35:20,facebook,,6.55E+14,,1,Europe
30/03/2019 08:24:19,adwords,,6.49E+14,,1,Europe
30/03/2019 09:01:23,adwords,,6.61E+14,,1,Lat.Am.
30/03/2019 09:06:19,search_brand,627834,6.57E+14,102830,2,Europe
30/03/2019 09:09:32,direct,563368,6.52E+14,95593,3,Europe
30/03/2019 09:22:56,facebook,,6.77E+14,,1,Europe
30/03/2019 10:49:42,search_brand,437737,6.84E+14,98210,3,Lat.Am.
30/03/2019 11:18:04,adwords,675252,6.63E+14,80478,2,Lat.Am.
30/03/2019 11:59:00,blog,,6.61E+14,,1,Lat.Am.
30/03/2019 12:11:31,blog,675252,6.63E+14,80478,3,Lat.Am.
30/03/2019 12:23:10,facebook,556465,6.77E+14,78306,3,Europe
30/03/2019 12:55:10,facebook,603585,6.77E+14,83432,3,Europe
30/03/2019 12:56:44,facebook,589314,6.79E+14,91689,3,Lat.Am.
30/03/2019 13:10:39,search_brand,,6.78E+14,,1,Lat.Am.
30/03/2019 13:32:10,search_brand,164809,6.82E+14,96549,3,Europe
30/03/2019 15:23:02,adwords,352209,6.68E+14,93744,3,Europe
30/03/2019 15:38:13,adwords,,6.53E+14,,1,Lat.Am.
30/03/2019 15:52:35,search_brand,150121,6.82E+14,99901,3,Lat.Am.
30/03/2019 15:53:15,search_organic,,6.50E+14,,1,Lat.Am.
30/03/2019 18:32:42,facebook,,6.59E+14,,1,Europe
30/03/2019 18:44:17,search_brand,200096,6.62E+14,101932,2,Lat.Am.
30/03/2019 20:29:53,facebook,,6.80E+14,,1,Lat.Am.
30/03/2019 20:30:17,direct,444429,6.78E+14,80713,3,Lat.Am.
30/03/2019 20:34:41,direct,,6.84E+14,,1,Europe
30/03/2019 21:39:22,search_brand,,6.57E+14,,1,Europe
30/03/2019 21:47:40,facebook,520198,6.75E+14,93737,3,Europe
30/03/2019 21:59:21,facebook,,6.51E+14,,1,Europe
30/03/2019 22:22:25,facebook,,6.53E+14,,1,Europe
30/03/2019 23:34:30,search_brand,,6.68E+14,,1,Europe
31/03/2019 00:27:05,search_brand,,6.53E+14,,1,Europe
31/03/2019 00:35:10,facebook,,6.52E+14,,1,Europe
31/03/2019 00:43:58,facebook,600149,6.77E+14,100995,3,Europe
31/03/2019 00:47:11,search_brand,,6.76E+14,,1,Europe
31/03/2019 01:46:35,facebook,376899,6.73E+14,79009,3,Europe
31/03/2019 02:31:49,search_organic,352719,6.70E+14,91381,3,Europe
31/03/2019 02:38:57,direct,,6.56E+14,,1,Lat.Am.
31/03/2019 02:56:59,search_brand,261768,6.75E+14,92718,3,Europe
31/03/2019 03:16:23,direct,,6.84E+14,,1,Europe
31/03/2019 03:28:39,search_brand,,6.57E+14,,1,Europe
31/03/2019 03:52:46,search_organic,,6.81E+14,,1,Europe
31/03/2019 04:04:35,search_brand,,6.71E+14,,1,Europe
31/03/2019 04:51:31,adwords,534123,6.77E+14,102343,3,Lat.Am.
31/03/2019 06:51:11,adwords,,6.54E+14,,1,Lat.Am.
31/03/2019 06:59:42,search_organic,,6.63E+14,,1,Europe
31/03/2019 07:25:11,adwords,678969,6.73E+14,84721,3,Lat.Am.
31/03/2019 08:12:27,facebook,695779,6.60E+14,78435,2,Europe
31/03/2019 08:47:06,adwords,230768,6.78E+14,95247,3,Europe
31/03/2019 08:52:10,adwords,,6.50E+14,,1,Europe
31/03/2019 08:57:34,adwords,452220,6.73E+14,98995,3,Lat.Am.
31/03/2019 09:04:34,search_brand,,6.61E+14,,1,Europe
31/03/2019 09:09:32,search_brand,,6.51E+14,,1,Europe
31/03/2019 09:36:15,blog,,6.61E+14,,1,Europe
31/03/2019 09:54:45,facebook,,6.54E+14,,1,Lat.Am.
31/03/2019 11:17:12,adwords,263369,6.78E+14,93861,3,Europe
31/03/2019 12:19:43,adwords,,6.74E+14,,1,Europe
31/03/2019 13:41:20,search_brand,,6.76E+14,,1,Lat.Am.
31/03/2019 14:00:08,facebook,,6.65E+14,,1,Europe
31/03/2019 14:09:56,facebook,,6.73E+14,,1,Europe
31/03/2019 15:59:05,blog,,6.63E+14,,1,Europe
31/03/2019 16:33:34,blog,695779,6.60E+14,78435,3,Europe
31/03/2019 17:07:21,facebook,,6.59E+14,,1,Europe
31/03/2019 17:14:41,facebook,615224,6.53E+14,99715,2,Europe
31/03/2019 18:08:35,facebook,,6.68E+14,,1,Europe
31/03/2019 19:17:37,search_brand,250694,6.53E+14,80484,3,Europe
31/03/2019 20:03:28,adwords,,6.70E+14,,1,Europe
31/03/2019 22:14:22,search_organic,141768,6.79E+14,104786,3,Lat.Am.
31/03/2019 23:00:57,search_organic,336763,6.71E+14,78596,3,Europe
01/04/2019 01:02:30,search_brand,,6.50E+14,,1,Europe
01/04/2019 01:59:23,adwords,627834,6.57E+14,102830,3,Europe
01/04/2019 03:01:16,facebook,,6.54E+14,,1,Europe
01/04/2019 04:02:11,blog,200096,6.62E+14,101932,3,Lat.Am.
01/04/2019 07:12:08,search_brand,,6.77E+14,,1,Lat.Am.
01/04/2019 07:23:07,facebook,,6.56E+14,,1,Lat.Am.
01/04/2019 07:44:52,facebook,,6.84E+14,,1,Lat.Am.
01/04/2019 09:13:34,direct,615224,6.53E+14,99715,3,Europe
01/04/2019 10:04:58,adwords,,6.53E+14,,1,Europe
01/04/2019 10:13:26,search_organic,418036,6.77E+14,104136,3,Europe
01/04/2019 10:25:39,blog,552150,6.60E+14,81085,3,Lat.Am.
01/04/2019 10:36:33,search_organic,375436,6.56E+14,99914,2,Lat.Am.
01/04/2019 12:12:46,adwords,80206,6.66E+14,98556,3,Lat.Am.
01/04/2019 12:48:29,facebook,,6.78E+14,,1,Europe
01/04/2019 13:08:54,adwords,225302,6.50E+14,82990,2,Europe
01/04/2019 13:34:03,direct,106163,6.83E+14,77816,3,Lat.Am.
01/04/2019 13:37:43,blog,,6.63E+14,,1,Europe
01/04/2019 13:52:30,search_brand,225302,6.50E+14,82990,3,Europe
01/04/2019 13:57:47,facebook,598489,6.58E+14,91857,3,Europe
01/04/2019 15:00:22,search_brand,,6.70E+14,,1,Europe
01/04/2019 15:26:50,blog,387404,6.62E+14,95325,2,Europe
01/04/2019 15:34:12,facebook,475091,6.58E+14,92319,2,Lat.Am.
01/04/2019 15:43:24,search_organic,,6.54E+14,,1,Europe
01/04/2019 16:31:06,facebook,,6.63E+14,,1,Europe
01/04/2019 16:47:04,search_brand,,6.73E+14,,1,Europe
01/04/2019 16:48:03,blog,450943,6.60E+14,93358,3,Europe
01/04/2019 17:00:02,facebook,,6.84E+14,,1,Europe
01/04/2019 17:18:10,blog,,6.63E+14,,1,Europe
01/04/2019 19:09:27,adwords,,6.53E+14,,1,Europe
01/04/2019 19:18:33,facebook,,6.79E+14,,1,Lat.Am.
01/04/2019 19:28:56,search_organic,84922,6.57E+14,88371,3,Europe
01/04/2019 21:23:58,adwords,731946,6.69E+14,82503,3,Europe
01/04/2019 23:28:04,facebook,439151,6.65E+14,83511,3,Lat.Am.
01/04/2019 23:43:05,facebook,387404,6.62E+14,95325,3,Europe
01/04/2019 23:49:50,adwords,,6.79E+14,,1,Lat.Am.
02/04/2019 00:14:49,facebook,,6.78E+14,,1,Europe
02/04/2019 01:00:30,facebook,455846,6.85E+14,103636,3,Lat.Am.
02/04/2019 03:29:08,facebook,,6.57E+14,,1,Europe
02/04/2019 04:37:00,search_brand,,6.84E+14,,1,Lat.Am.
02/04/2019 04:43:36,facebook,375436,6.56E+14,99914,3,Lat.Am.
02/04/2019 06:27:18,search_brand,555706,6.83E+14,83647,3,Lat.Am.
02/04/2019 07:59:46,direct,61852,6.71E+14,97165,3,Europe
02/04/2019 08:03:46,adwords,,6.68E+14,,1,Lat.Am.
02/04/2019 10:10:31,search_brand,624386,6.76E+14,86344,3,Europe
02/04/2019 12:39:33,search_brand,476988,6.50E+14,78763,2,Europe
02/04/2019 12:51:12,facebook,476988,6.50E+14,78763,3,Europe
02/04/2019 14:11:31,search_brand,,6.68E+14,,1,Europe
02/04/2019 15:02:23,facebook,,6.57E+14,,1,Europe
02/04/2019 15:46:09,adwords,287219,6.53E+14,99281,2,Europe
02/04/2019 15:47:49,adwords,,6.54E+14,,1,Europe
02/04/2019 18:54:42,adwords,190354,6.58E+14,80993,2,Lat.Am.
02/04/2019 19:26:38,adwords,,6.50E+14,,1,Europe
02/04/2019 19:44:20,adwords,190354,6.58E+14,80993,3,Lat.Am.
02/04/2019 20:23:33,facebook,287219,6.53E+14,99281,3,Europe
02/04/2019 20:39:19,adwords,715876,6.71E+14,77796,3,Lat.Am.
02/04/2019 20:43:57,search_brand,,6.59E+14,,1,Europe
02/04/2019 21:30:15,facebook,,6.51E+14,,1,Europe
02/04/2019 21:32:21,direct,475091,6.58E+14,92319,3,Lat.Am.
02/04/2019 23:00:58,direct,,6.82E+14,,1,Europe
02/04/2019 23:31:54,search_brand,304812,6.80E+14,103490,3,Lat.Am.
02/04/2019 23:33:57,search_organic,495048,6.52E+14,104796,2,Europe
03/04/2019 01:10:49,blog,,6.63E+14,,1,Lat.Am.
03/04/2019 01:13:08,facebook,162986,6.70E+14,100384,3,Lat.Am.
03/04/2019 02:06:19,search_brand,60457,6.52E+14,103335,2,Lat.Am.
03/04/2019 02:19:31,adwords,,6.50E+14,,1,Europe
03/04/2019 02:56:02,blog,604611,6.62E+14,103881,2,Europe
03/04/2019 03:39:37,adwords,,6.67E+14,,1,Europe
03/04/2019 04:23:03,search_organic,85297,6.81E+14,87625,3,Lat.Am.
03/04/2019 04:37:06,facebook,,6.66E+14,,1,Lat.Am.
03/04/2019 05:48:55,facebook,,6.54E+14,,1,Europe
03/04/2019 05:54:16,facebook,,6.51E+14,,1,Europe
03/04/2019 06:05:25,search_brand,604611,6.62E+14,103881,3,Europe
03/04/2019 06:19:36,direct,,6.54E+14,,1,Europe
03/04/2019 06:49:58,search_organic,495048,6.52E+14,104796,3,Europe
03/04/2019 07:56:16,search_organic,,6.58E+14,,1,Europe
03/04/2019 08:16:15,facebook,138438,6.58E+14,101521,2,Europe
03/04/2019 08:26:31,adwords,596405,6.65E+14,95437,3,Europe
03/04/2019 09:36:34,direct,486667,6.75E+14,89896,3,Europe
03/04/2019 09:42:13,search_brand,,6.68E+14,,1,Lat.Am.
03/04/2019 10:43:51,facebook,60457,6.52E+14,103335,3,Lat.Am.
03/04/2019 10:44:00,facebook,689104,6.50E+14,81729,2,Europe
03/04/2019 13:18:48,facebook,360768,6.82E+14,79707,3,Lat.Am.
03/04/2019 14:01:27,search_brand,708372,6.69E+14,100785,3,Lat.Am.
03/04/2019 14:11:39,blog,272186,6.63E+14,84136,2,Europe
03/04/2019 14:11:57,search_organic,,6.74E+14,,1,Europe
03/04/2019 14:14:02,direct,,6.79E+14,,1,Europe
03/04/2019 14:16:27,facebook,496109,6.69E+14,90917,3,Europe
03/04/2019 14:23:19,adwords,473917,6.53E+14,99255,2,Europe
03/04/2019 14:38:27,facebook,731268,6.75E+14,91572,3,Europe
03/04/2019 14:54:55,facebook,633200,6.70E+14,97440,3,Europe
03/04/2019 15:21:56,search_organic,,6.59E+14,,1,Europe
03/04/2019 15:22:26,search_brand,,6.55E+14,,1,Europe
03/04/2019 15:29:27,direct,584830,6.67E+14,103788,3,Lat.Am.
03/04/2019 16:14:07,adwords,,6.49E+14,,1,Lat.Am.
03/04/2019 16:19:09,adwords,,6.55E+14,,1,Europe
03/04/2019 16:24:09,adwords,175715,6.83E+14,85807,3,Europe
03/04/2019 16:29:58,adwords,74495,6.81E+14,89003,3,Europe
03/04/2019 16:45:56,direct,,6.55E+14,,1,Europe
03/04/2019 17:09:01,search_brand,,6.67E+14,,1,Lat.Am.
03/04/2019 17:54:40,search_brand,473917,6.53E+14,99255,3,Europe
03/04/2019 18:04:12,adwords,689104,6.50E+14,81729,3,Europe
03/04/2019 18:32:02,search_brand,,6.54E+14,,1,Europe
03/04/2019 20:18:00,search_brand,,6.74E+14,,1,Europe
03/04/2019 21:36:51,search_brand,,6.79E+14,,1,Europe
04/04/2019 00:39:58,facebook,,6.83E+14,,1,Europe
04/04/2019 01:49:08,search_brand,,6.49E+14,,1,Lat.Am.
04/04/2019 02:06:00,adwords,464689,6.65E+14,82297,3,Europe
04/04/2019 02:48:18,adwords,,6.55E+14,,1,Europe
04/04/2019 03:09:11,adwords,,6.82E+14,,1,Europe
04/04/2019 03:15:53,search_brand,567497,6.82E+14,104283,3,Lat.Am.
04/04/2019 03:20:33,adwords,376476,6.55E+14,104395,2,Lat.Am.
04/04/2019 04:07:19,facebook,761109,6.49E+14,86652,2,Europe
04/04/2019 04:17:28,blog,,6.60E+14,,1,Europe
04/04/2019 04:29:07,adwords,,6.71E+14,,1,Lat.Am.
04/04/2019 04:35:25,search_brand,746026,6.69E+14,103974,3,Europe
04/04/2019 05:17:10,facebook,381933,6.60E+14,102505,2,Europe
04/04/2019 06:21:05,facebook,505756,6.71E+14,84890,3,Lat.Am.
04/04/2019 06:35:44,search_brand,,6.59E+14,,1,Europe
04/04/2019 07:57:18,search_brand,272186,6.63E+14,84136,3,Europe
04/04/2019 08:12:01,facebook,512411,6.54E+14,100787,2,Europe
04/04/2019 09:41:04,search_organic,,6.66E+14,,1,Europe
04/04/2019 10:54:47,direct,209279,6.57E+14,97881,2,Europe
04/04/2019 11:01:59,adwords,,6.81E+14,,1,Lat.Am.
04/04/2019 11:37:05,facebook,,6.76E+14,,1,Lat.Am.
04/04/2019 11:59:02,facebook,,6.58E+14,,1,Europe
04/04/2019 12:16:12,adwords,,6.60E+14,,1,Europe
